X__gid,cod,tipo,cveigecem,nom_mun,deleg,cveinegi,nom_reg,num_reg,uso,tipologia,valm2,distrito_centro,area,distrito1_nombre,distrito1_puntos,distrito1_area,distrito2_nombre,distrito2_puntos,distrito2_area,distrito3_nombre,distrito3_puntos,distrito3_area,distrito4_nombre,distrito4_puntos,distrito4_area,distrito5_nombre,distrito5_puntos,distrito5_area
4090,2,E1,17,OZUMBA,Nezahualcóyotl,15068,Amecameca,I,Equipamiento,Equipamiento,NA,207,261362.0946,207,477,261362.09,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4688,53,H2,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional popular,Habitacional,NA,166,3092099.528,166,477,3092099.53,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6645,14,H3,8,TULTITLÁN,Ecatepec de Morelos,15109,Tultitlán,XIV,Habitacional interés social,Habitacional,NA,130,371338.6999,130,477,371338.70,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
7331,134,H1,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional precario,Habitacional,NA,135,57696.20849,135,477,57696.21,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
602,11,H1,116,APAXCO,Ecatepec de Morelos,15010,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,331427.5116,134,478,331427.51,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1837,61,H4,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional residencial medio,Habitacional,NA,147,839465.7447,147,170,298554.76,148,124,217769.36,158,184,323141.63,0,0,0.00,0,0,0.00
1820,44,H2,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional popular,Habitacional,NA,149,4345468.776,147,9,81818.45,149,469,4263650.33,0,0,0.00,0,0,0.00,0,0,0.00
2130,46,I2,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Industrial ligera,Industrial,NA,100,119293.5392,100,478,119293.54,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3633,5,H2,119,NEXTLALPAN,Ecatepec de Morelos,15059,Zumpango,XVI,Habitacional popular,Habitacional,NA,165,582461.8685,135,29,35337.64,165,449,547124.22,0,0,0.00,0,0,0.00,0,0,0.00
7334,16,I1,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Industrial económica,Industrial,NA,135,406508.1512,135,478,406508.15,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4658,39,H3,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional interés social,Habitacional,NA,166,123788.3585,166,478,123788.36,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5942,6,E1,21,TLALMANALCO,Nezahualcóyotl,15103,Amecameca,I,Equipamiento,Equipamiento,NA,205,60179.24076,205,478,60179.24,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5618,52,H2,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Habitacional popular,Habitacional,NA,175,386965.1761,172,3,2428.65,175,475,384536.52,0,0,0.00,0,0,0.00,0,0,0.00
6058,223,H4,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional residencial medio,Habitacional,NA,114,219954.2652,114,478,219954.27,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
7319,45,H3,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional interés social,Habitacional,NA,166,418370.3155,166,478,418370.32,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
7368,194,H3,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional interés social,Habitacional,NA,166,81070.44052,166,478,81070.44,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1810,124,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,148,78501.43545,148,479,78501.44,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1688,6,H2,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional popular,Habitacional,NA,127,403337.4388,127,479,403337.44,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1825,135,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,147,37080.7599,147,479,37080.76,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3567,93,H5,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional residencial bueno,Habitacional,NA,110,1964265.274,110,479,1964265.27,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3626,16,H2,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional popular,Habitacional,NA,103,1015155.523,102,2,4238.65,103,477,1010916.88,0,0,0.00,0,0,0.00,0,0,0.00
4015,10,H2,43,OTUMBA,Texcoco,15065,Ecatepec,V,Habitacional popular,Habitacional,NA,171,396092.3657,171,479,396092.37,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6019,139,H4,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional residencial medio,Habitacional,NA,112,485273.815,112,390,395108.12,116,89,90165.70,0,0,0.00,0,0,0.00,0,0,0.00
3604,11,H4,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional residencial medio,Habitacional,NA,106,836195.5646,106,349,607983.86,109,131,228211.71,0,0,0.00,0,0,0.00,0,0,0.00
6584,21,H3,7,TULTEPEC,Ecatepec de Morelos,15108,Tultitlán,XIV,Habitacional interés social,Habitacional,NA,136,298605.4203,136,480,298605.42,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1653,42,H3,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Habitacional interés social,Habitacional,NA,131,20355.23244,131,481,20355.23,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1692,111,H3,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional interés social,Habitacional,NA,125,2173774.48,125,481,2173774.48,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1848,178,E1,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Equipamiento,Equipamiento,NA,159,155933.4456,159,481,155933.45,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3706,66,H3,87,NEZAHUALCÓYOTL,Nezahualcóyotl,15058,Nezahualcoyotl,IX,Habitacional interés social,Habitacional,NA,153,845758.181,153,481,845758.18,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4112,8,H2,88,PAPALOTLA,Texcoco,15069,Texcoco,XI,Habitacional popular,Habitacional,NA,172,557285.2648,172,481,557285.26,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5538,5,H1,120,TEQUIXQUIAC,Ecatepec de Morelos,15096,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,2012879.023,134,481,2012879.02,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6102,59,H2,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional popular,Habitacional,NA,112,1138770.582,111,1,2367.51,112,479,1134035.57,116,1,2367.51,0,0,0.00,0,0,0.00
1924,184,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,161,3599200.401,159,8,59737.77,161,437,3263175.47,162,31,231483.84,173,6,44803.32,0,0,0.00
2030,36,H1,3,HUEHUETOCA,Naucalpan de Juárez,15035,Cuautitlán Izcalli,IV,Habitacional precario,Habitacional,NA,133,1596104.5,133,482,1596104.50,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3546,83,H4,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional residencial medio,Habitacional,NA,108,405178.8914,108,482,405178.89,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4095,5,H1,17,OZUMBA,Nezahualcóyotl,15068,Amecameca,I,Habitacional precario,Habitacional,NA,207,1704830.535,207,482,1704830.54,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5748,14,H1,91,TEZOYUCA,Ecatepec de Morelos,15100,Texcoco,XI,Habitacional precario,Habitacional,NA,172,1252195.996,172,482,1252196.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6026,128,H2,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional popular,Habitacional,NA,113,140209.9136,113,482,140209.91,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
847,1,H4,11,ATLAUTLA,Nezahualcóyotl,15015,Amecameca,I,Habitacional residencial medio,Habitacional,NA,207,2584939.726,207,483,2584939.73,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4924,137,H1,48,TEMASCALAPA,Ecatepec de Morelos,15084,Ecatepec,V,Habitacional precario,Habitacional,NA,171,397485.7212,171,483,397485.72,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6084,67,I3,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Industrial mediana,Industrial,NA,112,385164.8134,112,479,381975.04,115,4,3189.77,0,0,0.00,0,0,0.00,0,0,0.00
1813,123,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,158,10494.06579,158,484,10494.07,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1725,148,H2,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional popular,Habitacional,NA,127,356871.2654,127,484,356871.27,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2289,56,H2,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Habitacional popular,Habitacional,NA,197,1675665.846,191,3,10386.36,197,481,1665279.49,0,0,0.00,0,0,0.00,0,0,0.00
5900,34,I1,21,TLALMANALCO,Nezahualcóyotl,15103,Amecameca,I,Industrial económica,Industrial,NA,205,78648.47682,205,484,78648.48,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3740,122,H3,99,NICOLÁS ROMERO,Naucalpan de Juárez,15060,Naucalpan,VIII,Habitacional interés social,Habitacional,NA,123,889984.1833,119,55,101134.57,123,429,788849.62,0,0,0.00,0,0,0.00,0,0,0.00
4839,9,H1,18,TEMAMATLA,Nezahualcóyotl,15083,Amecameca,I,Habitacional precario,Habitacional,NA,206,631859.1519,206,484,631859.15,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5744,17,H1,91,TEZOYUCA,Ecatepec de Morelos,15100,Texcoco,XI,Habitacional precario,Habitacional,NA,172,1423960.323,170,83,244191.54,172,401,1179768.78,0,0,0.00,0,0,0.00,0,0,0.00
7388,5,C1,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Comercial bajo,Comercial,NA,135,101782.4592,135,484,101782.46,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
7323,101,H2,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional popular,Habitacional,NA,134,82890.11872,134,483,82718.86,135,1,171.26,0,0,0.00,0,0,0.00,0,0,0.00
4650,106,H3,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional interés social,Habitacional,NA,164,234321.9194,164,485,234321.92,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5524,120,H1,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Habitacional precario,Habitacional,NA,122,8676064.59,122,367,6565187.02,128,115,2057211.19,132,3,53666.38,0,0,0.00,0,0,0.00
652,17,H2,81,ATENCO,Ecatepec de Morelos,15011,Texcoco,XI,Habitacional popular,Habitacional,NA,170,42268.39229,170,486,42268.39,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1194,133,H1,9,CHALCO,Nezahualcóyotl,15025,Amecameca,I,Habitacional precario,Habitacional,NA,203,440038.1842,203,486,440038.18,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1429,29,H1,85,CHIMALHUACÁN,Texcoco,15031,Chimalhuacán,III,Habitacional precario,Habitacional,NA,186,127649.2831,186,452,118719.09,187,34,8930.20,0,0,0.00,0,0,0.00,0,0,0.00
2179,52,C2,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Comercial medio,Comercial,NA,102,114286.7408,102,486,114286.74,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4004,3,H3,43,OTUMBA,Texcoco,15065,Ecatepec,V,Habitacional interés social,Habitacional,NA,171,19429.61826,171,486,19429.62,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5369,35,H1,89,TEOTIHUACÁN,Texcoco,15092,Ecatepec,V,Habitacional precario,Habitacional,NA,171,690634.4946,166,18,25579.06,167,1,1421.06,171,467,663634.38,0,0,0.00,0,0,0.00
1792,190,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,146,206786.6509,146,487,206786.65,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1896,24,H2,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional popular,Habitacional,NA,160,3200669.748,156,248,1629909.85,160,205,1347304.51,173,34,223455.38,0,0,0.00,0,0,0.00
2278,128,H1,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Habitacional precario,Habitacional,NA,197,1661628.343,197,487,1661628.34,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3615,34,H6,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional residencial muy bueno,Habitacional,NA,102,611609.1776,102,487,611609.18,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5376,105,H2,90,TEPETLAOXTOC,Texcoco,15093,Texcoco,XI,Habitacional popular,Habitacional,NA,175,1126341.724,175,487,1126341.72,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5511,107,I2,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Industrial ligera,Industrial,NA,122,57623.40176,122,487,57623.40,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5723,148,H1,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Habitacional precario,Habitacional,NA,174,5114817.14,173,67,703681.21,174,419,4400633.23,189,1,10502.70,0,0,0.00,0,0,0.00
1461,11,H1,85,CHIMALHUACÁN,Texcoco,15031,Chimalhuacán,III,Habitacional precario,Habitacional,NA,185,878986.0666,185,488,878986.07,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3654,15,H1,119,NEXTLALPAN,Ecatepec de Morelos,15059,Zumpango,XVI,Habitacional precario,Habitacional,NA,135,1576261.894,135,488,1576261.89,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2255,51,H1,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Habitacional precario,Habitacional,NA,197,119813.222,197,488,119813.22,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3702,89,E1,87,NEZAHUALCÓYOTL,Nezahualcóyotl,15058,Nezahualcoyotl,IX,Equipamiento,Equipamiento,NA,173,6838892.375,153,5,70070.62,173,482,6754807.63,176,1,14014.12,0,0,0.00,0,0,0.00
3708,84,H3,87,NEZAHUALCÓYOTL,Nezahualcóyotl,15058,Nezahualcoyotl,IX,Habitacional interés social,Habitacional,NA,153,22407.47932,153,488,22407.48,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3948,16,H1,43,OTUMBA,Texcoco,15065,Ecatepec,V,Habitacional precario,Habitacional,NA,171,669414.3125,171,488,669414.31,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4323,42,H2,46,SAN MARTÍN DE LAS PIRÁMIDES,Texcoco,15075,Ecatepec,V,Habitacional popular,Habitacional,NA,171,452384.8115,171,488,452384.81,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
7375,23,H1,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional precario,Habitacional,NA,166,504435.5231,166,488,504435.52,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4689,70,C2,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Comercial medio,Comercial,NA,166,193378.6867,166,489,193378.69,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5498,4,I3,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Industrial mediana,Industrial,NA,122,483468.0608,122,488,482479.37,128,1,988.69,0,0,0.00,0,0,0.00,0,0,0.00
6096,76,E1,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Equipamiento,Equipamiento,NA,116,244835.2655,116,489,244835.27,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1723,63,H2,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional popular,Habitacional,NA,128,1540547.483,128,490,1540547.48,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
865,124,I1,44,AXAPUSCO,Texcoco,15016,Ecatepec,V,Industrial económica,Industrial,NA,171,34518.01474,171,490,34518.01,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1885,101,H2,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional popular,Habitacional,NA,154,201808.4307,154,490,201808.43,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2295,18,H2,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Habitacional popular,Habitacional,NA,196,825329.3027,196,490,825329.30,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2862,37,H3,86,LA PAZ,Nezahualcóyotl,15070,Chimalhuacán,III,Habitacional interés social,Habitacional,NA,193,74139.44536,193,490,74139.45,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4102,7,I2,17,OZUMBA,Nezahualcóyotl,15068,Amecameca,I,Industrial ligera,Industrial,NA,207,71607.46743,207,490,71607.47,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4664,90,H2,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional popular,Habitacional,NA,165,1055723.385,163,12,25854.45,165,471,1014787.17,167,7,15081.76,0,0,0.00,0,0,0.00
5685,77,I2,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Industrial ligera,Industrial,NA,173,76236.57528,173,262,40763.23,174,228,35473.35,0,0,0.00,0,0,0.00,0,0,0.00
1232,198,H2,9,CHALCO,Nezahualcóyotl,15025,Amecameca,I,Habitacional popular,Habitacional,NA,204,84722.79346,204,491,84722.79,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1796,138,E1,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Equipamiento,Equipamiento,NA,147,55026.22202,147,491,55026.22,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
132,61,H1,80,ACOLMAN,Ecatepec de Morelos,15002,Ecatepec,V,Habitacional precario,Habitacional,NA,172,289741.5965,172,492,289741.60,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
987,130,H1,44,AXAPUSCO,Texcoco,15016,Ecatepec,V,Habitacional precario,Habitacional,NA,171,129363.1021,171,492,129363.10,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1599,26,H1,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Habitacional precario,Habitacional,NA,131,288982.5662,128,5,2936.81,131,487,286045.75,0,0,0.00,0,0,0.00,0,0,0.00
3755,40,H3,99,NICOLÁS ROMERO,Naucalpan de Juárez,15060,Naucalpan,VIII,Habitacional interés social,Habitacional,NA,123,910024.9807,123,492,910024.98,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6818,11,H2,122,VALLE DE CHALCO SOLIDARIDAD,Nezahualcóyotl,15122,Amecameca,I,Habitacional popular,Habitacional,NA,201,3490020.437,200,118,837037.42,201,374,2652983.02,0,0,0.00,0,0,0.00,0,0,0.00
5988,116,E1,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Equipamiento,Equipamiento,NA,115,3054736.904,115,492,3054736.90,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
157,93,H1,80,ACOLMAN,Ecatepec de Morelos,15002,Ecatepec,V,Habitacional precario,Habitacional,NA,171,961406.9798,171,493,961406.98,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1704,57,H1,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional precario,Habitacional,NA,128,191509.1694,128,493,191509.17,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
702,110,H6,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Habitacional residencial muy bueno,Habitacional,NA,111,1532819.48,111,493,1532819.48,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
855,7,H2,11,ATLAUTLA,Nezahualcóyotl,15015,Amecameca,I,Habitacional popular,Habitacional,NA,207,1279266.795,207,493,1279266.80,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1609,22,E1,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Equipamiento,Equipamiento,NA,128,67649.59532,128,493,67649.60,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3978,15,H1,43,OTUMBA,Texcoco,15065,Ecatepec,V,Habitacional precario,Habitacional,NA,171,243596.902,171,493,243596.90,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2614,23,H1,97,JILOTZINGO,Naucalpan de Juárez,15046,Naucalpan,VIII,Habitacional precario,Habitacional,NA,100,129346.0364,100,493,129346.04,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5711,34,H3,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Habitacional interés social,Habitacional,NA,174,150289.9088,173,1,304.85,174,492,149985.06,0,0,0.00,0,0,0.00,0,0,0.00
3945,20,H1,43,OTUMBA,Texcoco,15065,Ecatepec,V,Habitacional precario,Habitacional,NA,171,329568.9124,171,493,329568.91,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4105,3,H2,17,OZUMBA,Nezahualcóyotl,15068,Amecameca,I,Habitacional popular,Habitacional,NA,207,831318.3897,207,493,831318.39,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1450,37,H2,85,CHIMALHUACÁN,Texcoco,15031,Chimalhuacán,III,Habitacional popular,Habitacional,NA,185,899509.5326,185,494,899509.53,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1582,7,H1,2,COYOTEPEC,Naucalpan de Juárez,15023,Cuautitlán Izcalli,IV,Habitacional precario,Habitacional,NA,132,1431155.606,122,16,46353.22,132,478,1384802.39,0,0,0.00,0,0,0.00,0,0,0.00
1893,127,H2,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional popular,Habitacional,NA,158,590054.7318,158,494,590054.73,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3550,3,H2,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional popular,Habitacional,NA,105,364234.2322,102,2,1474.63,105,492,362759.60,0,0,0.00,0,0,0.00,0,0,0.00
3747,12,H2,99,NICOLÁS ROMERO,Naucalpan de Juárez,15060,Naucalpan,VIII,Habitacional popular,Habitacional,NA,119,7155006.18,119,190,2751925.45,120,4,57935.27,121,259,3751308.91,123,41,593836.55,0,0,0.00
3993,26,H1,43,OTUMBA,Texcoco,15065,Ecatepec,V,Habitacional precario,Habitacional,NA,171,659156.6624,171,494,659156.66,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5924,25,H2,21,TLALMANALCO,Nezahualcóyotl,15103,Amecameca,I,Habitacional popular,Habitacional,NA,205,310416.1554,205,494,310416.16,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5997,39,H2,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional popular,Habitacional,NA,115,835617.915,114,6,10149.21,115,488,825468.71,0,0,0.00,0,0,0.00,0,0,0.00
7386,164,H2,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional popular,Habitacional,NA,135,1677497.913,135,494,1677497.91,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
723,8,I2,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Industrial ligera,Industrial,NA,117,348192.3564,116,59,41501.72,117,436,306690.64,0,0,0.00,0,0,0.00,0,0,0.00
996,23,H1,44,AXAPUSCO,Texcoco,15016,Ecatepec,V,Habitacional precario,Habitacional,NA,171,645919.1908,171,495,645919.19,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1506,61,C3,93,COACALCO DE BERRIOZÁBAL,Ecatepec de Morelos,15020,Tultitlán,XIV,Comercial alto,Comercial,NA,143,31557.17926,141,23,1466.29,143,472,30090.89,0,0,0.00,0,0,0.00,0,0,0.00
1807,53,E1,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Equipamiento,Equipamiento,NA,163,51426.95604,162,15,1558.39,163,480,49868.56,0,0,0.00,0,0,0.00,0,0,0.00
2852,1,H2,16,JUCHITEPEC,Nezahualcóyotl,15050,Amecameca,I,Habitacional popular,Habitacional,NA,206,1668503.801,206,495,1668503.80,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3781,34,I1,45,NOPALTEPEC,Texcoco,15061,Ecatepec,V,Industrial económica,Industrial,NA,171,105085.596,171,495,105085.60,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4646,86,H1,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional precario,Habitacional,NA,165,419536.6269,165,495,419536.63,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5444,2,E1,20,TEPETLIXPA,Nezahualcóyotl,15094,Amecameca,I,Equipamiento,Equipamiento,NA,207,120270.9816,207,495,120270.98,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5497,1,H2,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Habitacional popular,Habitacional,NA,122,1878155.686,122,494,1874361.43,128,1,3794.25,0,0,0.00,0,0,0.00,0,0,0.00
6077,93,E1,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Equipamiento,Equipamiento,NA,139,152908.7127,139,495,152908.71,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1601,70,H1,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Habitacional precario,Habitacional,NA,131,419754.9732,131,496,419754.97,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
