X__gid,cod,tipo,cveinegi,tipologia,distrito,area
3796,33,A4,15061,Agrícola,NA,2991038.61
3797,21,A4,15061,Agrícola,NA,4172214.546
3798,4,H1,15061,Habitacional,NA,660417.7726
3799,24,A4,15061,Agrícola,NA,2040459.165
3800,12,A4,15061,Agrícola,NA,4422238.673
3801,8,H2,15061,Habitacional,NA,159665.2751
3802,18,A4,15061,Agrícola,NA,6425739.41
4827,4,I1,15083,Industrial,NA,99033.76708
4015,10,H2,15065,Habitacional,NA,396092.3657
4006,6,A1,15065,Agrícola,NA,740981.0952
4007,53,G1,15065,Eriazo,NA,1431061.949
4090,2,E1,15068,Equipamiento,207,261362.0946
4008,2,H1,15065,Habitacional,NA,173339.9614
4705,41,A4,15081,Agrícola,NA,1253291.411
4091,22,A4,15068,Agrícola,207,2007961.508
4706,13,E1,15081,Equipamiento,NA,530728.1606
4707,14,I1,15081,Industrial,NA,378425.2579
3991,46,G1,15065,Eriazo,NA,1396810.959
4712,56,H3,15081,Habitacional,NA,483444.1283
4713,79,H1,15081,Habitacional,NA,91234.30814
3959,61,G1,15065,Eriazo,NA,1518975.028
3960,59,G1,15065,Eriazo,NA,1229816.874
4721,81,H3,15081,Habitacional,NA,546258.3752
4722,80,I2,15081,Industrial,NA,71344.2388
4723,94,E1,15081,Equipamiento,NA,121459.4882
3942,32,A1,15065,Agrícola,NA,855180.6268
4724,28,H2,15081,Habitacional,NA,2980796.648
3943,8,H2,15065,Habitacional,NA,678402.0886
3944,95,A4,15065,Agrícola,NA,1470429.104
3945,20,H1,15065,Habitacional,NA,329568.9124
3950,76,A4,15065,Agrícola,NA,1258604.914
4872,66,A4,15084,Agrícola,NA,1105546.884
3946,74,G1,15065,Eriazo,NA,4411597.91
3947,91,G1,15065,Eriazo,NA,125590.8078
3948,16,H1,15065,Habitacional,NA,669414.3125
3949,77,G1,15065,Eriazo,NA,2844517.994
3952,42,G1,15065,Eriazo,NA,7547727.572
3953,55,A4,15065,Agrícola,NA,431241.1009
3954,43,A4,15065,Agrícola,NA,3475436.524
3955,84,A4,15065,Agrícola,NA,3024323.699
3956,70,E1,15065,Equipamiento,NA,205448.033
3957,67,G1,15065,Eriazo,NA,4442972.25
3958,50,A4,15065,Agrícola,NA,346332.5383
3966,65,A4,15065,Agrícola,NA,651042.197
4012,97,A4,15065,Agrícola,NA,415265.0825
3961,36,H1,15065,Habitacional,NA,2058752.173
3972,24,H2,15065,Habitacional,NA,48071.56629
3962,54,A4,15065,Agrícola,NA,4576171.317
3963,51,G1,15065,Eriazo,NA,2270569.752
3964,87,A4,15065,Agrícola,NA,113178.0387
3965,22,H2,15065,Habitacional,NA,534735.8537
3968,98,A4,15065,Agrícola,NA,3758672.285
3967,60,A4,15065,Agrícola,NA,7183138.349
3998,52,G1,15065,Eriazo,NA,1440387.29
3980,39,A1,15065,Agrícola,NA,907091.4886
3969,79,A4,15065,Agrícola,NA,6602062.692
3970,17,A1,15065,Agrícola,NA,964533.2878
3971,25,H3,15065,Habitacional,NA,11379.28874
3975,5,H1,15065,Habitacional,NA,765730.8825
3976,27,A1,15065,Agrícola,NA,290323.362
3979,33,A1,15065,Agrícola,NA,1036472.603
3977,72,A4,15065,Agrícola,NA,8126458.345
3981,82,A4,15065,Agrícola,NA,6192193.075
3987,29,C2,15065,Comercial,NA,28039.08751
3982,9,H2,15065,Habitacional,NA,710583.6241
3983,30,H1,15065,Habitacional,NA,1513982.671
3984,47,G1,15065,Eriazo,NA,1170464.025
3999,92,G1,15065,Eriazo,NA,247420.5681
3985,44,A4,15065,Agrícola,NA,3772655.197
3986,7,H2,15065,Habitacional,NA,351086.0161
3992,48,A4,15065,Agrícola,NA,4576398.668
3988,90,G1,15065,Eriazo,NA,6030550.517
3989,49,G1,15065,Eriazo,NA,1216762.919
3990,94,A2,15065,Agrícola,NA,1333843.828
3993,26,H1,15065,Habitacional,NA,659156.6624
3996,69,A4,15065,Agrícola,NA,5327877.104
3997,88,A4,15065,Agrícola,NA,6474554.794
4001,71,A4,15065,Agrícola,NA,3101854.588
4002,78,A4,15065,Agrícola,NA,371445.3578
4003,85,G1,15065,Eriazo,NA,6267590.908
4004,3,H3,15065,Habitacional,NA,19429.61826
4005,1,H2,15065,Habitacional,NA,803587.2176
4009,12,H1,15065,Habitacional,NA,1828334.917
4010,96,A4,15065,Agrícola,NA,403409.7223
4011,11,H2,15065,Habitacional,NA,283779.5261
4013,4,H1,15065,Habitacional,NA,229393.2008
4016,14,H1,15065,Habitacional,NA,1664243.527
4113,9,H1,15069,Habitacional,NA,1133688.8
4098,20,A4,15068,Agrícola,207,6252691.486
4102,7,I2,15068,Industrial,207,71607.46743
4103,23,A4,15068,Agrícola,207,3098834.48
5390,110,H2,15093,Habitacional,NA,411596.5238
5397,31,A4,15093,Agrícola,NA,269934.5873
4087,4,H1,15068,Habitacional,207,715261.4904
5398,23,A4,15093,Agrícola,NA,6161882.515
4088,30,A4,15068,Agrícola,207,7709915.895
4089,12,H1,15068,Habitacional,207,871908.4419
4086,31,A4,15068,Agrícola,207,1636998.377
4092,24,A4,15068,Agrícola,207,3035191.639
4093,9,H1,15068,Habitacional,207,595177.9948
4094,15,H1,15068,Habitacional,207,719495.5842
5407,114,A4,15093,Agrícola,NA,188735.1631
4095,5,H1,15068,Habitacional,207,1704830.535
4104,16,H1,15068,Habitacional,207,1494801.988
4096,32,A4,15068,Agrícola,207,856858.1551
4097,21,A4,15068,Agrícola,207,1657683.465
4105,3,H2,15068,Habitacional,207,831318.3897
4099,28,A4,15068,Agrícola,207,5886857.694
4100,8,H1,15068,Habitacional,207,1478415.203
4101,6,H2,15068,Habitacional,207,741714.066
4106,25,A4,15068,Agrícola,207,4448081.526
4107,14,I1,15068,Industrial,207,145202.7733
4108,11,H3,15068,Habitacional,207,12687.24176
4109,10,E1,15068,Equipamiento,207,30537.56276
4110,1,H2,15068,Habitacional,207,2091705.547
4111,1,H2,15069,Habitacional,NA,730899.5649
4112,8,H2,15069,Habitacional,NA,557285.2648
4114,7,H1,15069,Habitacional,NA,686440.2719
4909,108,H1,15084,Habitacional,NA,235795.8525
6799,2,E1,15122,Equipamiento,NA,35346.07137
6800,34,E1,15122,Equipamiento,NA,30587.99618
4295,38,A4,15075,Agrícola,NA,158923.478
4301,30,A4,15075,Agrícola,NA,10071936.8
4910,134,E1,15084,Equipamiento,NA,172615.9726
7334,16,I1,15120,Industrial,NA,406508.1512
6012,50,H2,15104,Habitacional,NA,201759.3286
4302,35,H2,15075,Habitacional,NA,41909.30715
6013,51,H3,15104,Habitacional,NA,68432.81292
6014,104,H2,15104,Habitacional,NA,83484.06036
6017,150,H5,15104,Habitacional,NA,109797.5372
6814,21,H1,15122,Habitacional,NA,803979.823
4288,22,H1,15075,Habitacional,NA,246031.0477
4289,60,A4,15075,Agrícola,NA,516872.5887
4290,18,A1,15075,Agrícola,NA,782301.1337
4292,36,A4,15075,Agrícola,NA,224514.8014
4303,34,A4,15075,Agrícola,NA,157326.2506
4291,23,H2,15075,Habitacional,NA,1657168.872
4293,43,A4,15075,Agrícola,NA,240577.3226
4294,41,H2,15075,Habitacional,NA,592363.7456
4296,54,H1,15075,Habitacional,NA,147265.1628
4297,12,H1,15075,Habitacional,NA,2828790.49
4304,33,H2,15075,Habitacional,NA,318879.8422
5617,105,H2,15099,Habitacional,NA,121244.38
4298,1,H2,15075,Habitacional,NA,1879563.279
4299,2,H3,15075,Habitacional,NA,7234.075699
4300,13,I1,15075,Industrial,NA,313563.2751
4305,52,A4,15075,Agrícola,NA,1832629.926
5408,113,A1,15093,Agrícola,NA,1277206.254
4306,47,A4,15075,Agrícola,NA,1337457.858
4307,51,H2,15075,Habitacional,NA,3968367.562
4308,64,A4,15075,Agrícola,NA,708982.4745
5409,13,H2,15093,Habitacional,NA,131390.0524
5410,123,H2,15093,Habitacional,NA,265015.1891
4309,63,A4,15075,Agrícola,NA,701445.4673
4310,57,A4,15075,Agrícola,NA,733282.9042
4311,53,A4,15075,Agrícola,NA,311396.4595
6631,38,H2,15109,Habitacional,NA,738101.9914
4312,48,A4,15075,Agrícola,NA,3406209.751
4313,32,A4,15075,Agrícola,NA,315006.4563
4314,49,A4,15075,Agrícola,NA,1331345.002
4873,10,H2,15084,Habitacional,NA,522073.9939
4315,50,A4,15075,Agrícola,NA,229606.1546
4316,45,A4,15075,Agrícola,NA,284912.7144
4317,40,A4,15075,Agrícola,NA,2155899.763
4874,13,H2,15084,Habitacional,NA,530329.8528
4318,44,A4,15075,Agrícola,NA,142586.8115
4319,19,A1,15075,Agrícola,NA,6269377.396
4320,39,A4,15075,Agrícola,NA,363623.1376
6051,3,H4,15104,Habitacional,NA,203450.2047
4321,27,A4,15075,Agrícola,NA,1544880.238
4323,42,H2,15075,Habitacional,NA,452384.8115
4322,59,A4,15075,Agrícola,NA,1922017.992
4334,65,A4,15075,Agrícola,NA,328464.8632
6632,41,H2,15109,Habitacional,NA,647907.7664
4324,20,A1,15075,Agrícola,NA,4889384.304
4337,25,H2,15075,Habitacional,NA,192438.1096
6052,107,I2,15104,Industrial,NA,92781.70388
4325,26,A4,15075,Agrícola,NA,2522190.651
4326,17,H2,15075,Habitacional,NA,519164.3821
6633,21,H3,15109,Habitacional,NA,923994.2688
4327,31,H1,15075,Habitacional,NA,768584.4345
4328,37,A4,15075,Agrícola,NA,859011.285
6634,3,H2,15109,Habitacional,NA,100931.0966
4329,62,A4,15075,Agrícola,NA,194264.6931
4330,11,H2,15075,Habitacional,NA,688040.4501
4338,29,H1,15075,Habitacional,NA,101792.3615
4331,21,I1,15075,Industrial,NA,1079445.011
4332,58,A4,15075,Agrícola,NA,278752.1572
4333,16,C2,15075,Comercial,NA,298528.8995
4335,66,F1,15075,Forestal,NA,2046126.021
4336,24,A4,15075,Agrícola,NA,3819454.786
4339,28,A4,15075,Agrícola,NA,2640180.118
6798,31,A2,15122,Agrícola,NA,4798937.785
4653,46,E1,15081,Equipamiento,NA,245437.2089
4657,33,H1,15081,Habitacional,NA,272944.4092
4658,39,H3,15081,Habitacional,NA,123788.3585
4659,96,H3,15081,Habitacional,NA,65135.76108
4660,34,I1,15081,Industrial,NA,103838.8663
4661,50,I1,15081,Industrial,NA,62474.55676
5693,151,E1,15099,Equipamiento,NA,158999.4529
6815,24,C2,15122,Comercial,NA,144877.391
6816,27,H2,15122,Habitacional,NA,89785.98431
4747,54,H1,15081,Habitacional,NA,2619891.776
4895,77,A4,15084,Agrícola,NA,288400.3724
4896,94,A4,15084,Agrícola,NA,225452.0067
4897,138,A4,15084,Agrícola,NA,170001.0641
7415,130,H1,15120,Habitacional,NA,173421.2889
4637,107,A4,15081,Agrícola,NA,1494765.443
4638,112,C1,15081,Comercial,NA,92749.70802
4662,77,A1,15081,Agrícola,NA,471326.8046
4639,109,H2,15081,Habitacional,NA,1194144.533
5411,130,A4,15093,Agrícola,NA,464781.6723
4664,90,H2,15081,Habitacional,NA,1055723.385
4663,23,E1,15081,Equipamiento,NA,76847.43849
4665,44,H2,15081,Habitacional,NA,493046.1952
4666,91,H2,15081,Habitacional,NA,120986.2045
4667,17,H3,15081,Habitacional,NA,80875.48596
4640,75,A1,15081,Agrícola,NA,151744.8976
4668,16,H1,15081,Habitacional,NA,385877.2692
4641,71,I1,15081,Industrial,NA,98860.25015
4669,78,A1,15081,Agrícola,NA,510705.7296
4828,20,H2,15083,Habitacional,NA,202320.638
4670,29,A4,15081,Agrícola,NA,1755967.641
4671,48,H1,15081,Habitacional,NA,1636018.373
4834,15,H1,15083,Habitacional,NA,128735.9814
4672,61,A4,15081,Agrícola,NA,1103128.538
4673,55,H1,15081,Habitacional,NA,281142.4441
4676,69,H4,15081,Habitacional,NA,3061312.305
4677,87,H1,15081,Habitacional,NA,295193.8755
5416,115,A1,15093,Agrícola,NA,748020.1108
5435,6,I1,15094,Industrial,207,45851.41423
4678,9,E1,15081,Equipamiento,NA,227087.4407
5440,10,H4,15094,Habitacional,207,140212.5435
5664,44,H5,15099,Habitacional,NA,201869.9356
4642,73,H1,15081,Habitacional,NA,1230229.444
4643,66,H3,15081,Habitacional,NA,825986.3562
5445,16,H1,15094,Habitacional,207,242193.0994
4679,68,C2,15081,Comercial,NA,201521.6315
4649,67,A4,15081,Agrícola,NA,1592913.88
5691,67,H3,15099,Habitacional,NA,119057.1576
4650,106,H3,15081,Habitacional,NA,234321.9194
4651,89,H3,15081,Habitacional,NA,708406.5092
4696,51,H3,15081,Habitacional,NA,307467.2276
5692,72,I2,15099,Industrial,NA,66807.92349
4652,10,A4,15081,Agrícola,NA,392141.8401
6108,109,E1,15104,Equipamiento,NA,89940.60733
4697,104,H3,15081,Habitacional,NA,333253.0454
4644,85,A1,15081,Agrícola,NA,6983685.951
4645,42,H3,15081,Habitacional,NA,665437.9782
4646,86,H1,15081,Habitacional,NA,419536.6269
4647,74,H2,15081,Habitacional,NA,142128.3668
4648,47,H3,15081,Habitacional,NA,2177914.222
4654,45,H5,15081,Habitacional,NA,844234.8049
4655,101,H4,15081,Habitacional,NA,643580.4099
4656,11,A4,15081,Agrícola,NA,971909.679
4674,59,H2,15081,Habitacional,NA,1955498.378
4675,6,A4,15081,Agrícola,NA,1607334.925
4698,113,C2,15081,Comercial,NA,109050.235
4680,15,H2,15081,Habitacional,NA,265057.2951
4681,8,A4,15081,Agrícola,NA,1312331.986
4682,35,A4,15081,Agrícola,NA,5097211.556
4683,76,H2,15081,Habitacional,NA,1475717.025
4684,36,A4,15081,Agrícola,NA,2851407.634
4685,99,H3,15081,Habitacional,NA,56487.96017
4686,20,H3,15081,Habitacional,NA,1684094.905
4687,19,H1,15081,Habitacional,NA,344316.0655
4718,26,H2,15081,Habitacional,NA,1475748.278
4688,53,H2,15081,Habitacional,NA,3092099.528
4689,70,C2,15081,Comercial,NA,193378.6867
4690,92,H1,15081,Habitacional,NA,347819.6338
4691,32,I1,15081,Industrial,NA,64844.92375
4692,58,H3,15081,Habitacional,NA,153106.3142
4699,5,A4,15081,Agrícola,NA,639141.7802
4693,22,H2,15081,Habitacional,NA,2711073.187
4694,1,H2,15081,Habitacional,NA,3233619.468
4695,18,H1,15081,Habitacional,NA,1893914.581
4700,111,C2,15081,Comercial,NA,66339.15031
4701,114,A4,15081,Agrícola,NA,240146.3672
4708,3,A4,15081,Agrícola,NA,5885668.356
4730,12,E1,15081,Equipamiento,NA,5921360.511
4709,52,A4,15081,Agrícola,NA,295717.7333
4710,25,A4,15081,Agrícola,NA,1782295.902
4711,31,H2,15081,Habitacional,NA,2695473.943
4714,27,G1,15081,Eriazo,NA,4002050.59
4715,24,A4,15081,Agrícola,NA,4087623.629
4716,82,A1,15081,Agrícola,NA,1612890.075
4717,7,A4,15081,Agrícola,NA,13599426.8
4720,65,H4,15081,Habitacional,NA,1099721.891
4731,98,H3,15081,Habitacional,NA,1724921.331
4725,84,H1,15081,Habitacional,NA,2514238.887
4726,83,A1,15081,Agrícola,NA,5230061.059
4727,105,H3,15081,Habitacional,NA,185648.3339
4728,4,A4,15081,Agrícola,NA,1841867.728
4729,108,H1,15081,Habitacional,NA,100893.7403
4732,30,A4,15081,Agrícola,NA,3492113.398
4733,49,H3,15081,Habitacional,NA,72738.82472
4734,21,H3,15081,Habitacional,NA,8459523.345
4735,102,H4,15081,Habitacional,NA,184444.6602
4736,103,A4,15081,Agrícola,NA,1088545.153
4737,63,H1,15081,Habitacional,NA,336272.4835
4738,72,I2,15081,Industrial,NA,149124.2047
4739,40,H2,15081,Habitacional,NA,893750.1508
4740,60,I2,15081,Industrial,NA,1883658.916
4741,43,H3,15081,Habitacional,NA,62390.42405
4742,37,I1,15081,Industrial,NA,525269.4259
4743,88,H1,15081,Habitacional,NA,143705.482
4744,2,A4,15081,Agrícola,NA,7401636.753
4745,57,H4,15081,Habitacional,NA,46081.49709
4746,100,H3,15081,Habitacional,NA,19131.94636
5699,129,H1,15099,Habitacional,NA,955884.2902
5295,16,H1,15091,Habitacional,NA,1628521.371
5301,5,H1,15091,Habitacional,NA,4550245.012
5302,99,H3,15091,Habitacional,NA,56167.91697
5324,23,A4,15092,Agrícola,NA,885420.8237
5325,20,A4,15092,Agrícola,NA,1214701.121
4898,78,A4,15084,Agrícola,NA,572310.7658
5326,13,I1,15092,Industrial,NA,899951.5753
5327,11,H2,15092,Habitacional,NA,743650.9923
5328,47,I1,15092,Industrial,NA,87848.08586
4839,9,H1,15083,Habitacional,NA,631859.1519
4840,16,H1,15083,Habitacional,NA,36754.39452
4851,41,A4,15084,Agrícola,NA,23579.18841
4846,19,H2,15083,Habitacional,NA,447008.4083
4847,11,H1,15083,Habitacional,NA,1000098.84
4829,7,E1,15083,Equipamiento,NA,3434499.288
4832,24,G1,15083,Eriazo,NA,3282803.172
4830,25,G1,15083,Eriazo,NA,11440022.29
4831,10,H1,15083,Habitacional,NA,162259.5849
4833,2,I1,15083,Industrial,NA,77181.69289
4856,30,A4,15084,Agrícola,NA,1747001.231
4835,14,A1,15083,Agrícola,NA,1122620.999
4836,21,H2,15083,Habitacional,NA,87627.0382
4837,22,H1,15083,Habitacional,NA,1408748.533
4838,5,I1,15083,Industrial,NA,105803.3854
4862,101,H2,15084,Habitacional,NA,939488.3971
4841,23,A4,15083,Agrícola,NA,1634740.66
4842,6,H1,15083,Habitacional,NA,342682.9373
4843,1,H2,15083,Habitacional,NA,703293.1772
4844,3,I1,15083,Industrial,NA,217255.5434
4845,8,H1,15083,Habitacional,NA,1538814.488
4868,40,L2,15084,Especial,NA,30631.37772
4848,140,I2,15084,Industrial,NA,2889285.664
4849,139,I2,15084,Industrial,NA,301717.4112
4850,105,H3,15084,Habitacional,NA,3203843.814
4852,79,H1,15084,Habitacional,NA,73382.45595
4853,80,A4,15084,Agrícola,NA,39954.15836
4854,93,A4,15084,Agrícola,NA,18696.96175
4855,11,H1,15084,Habitacional,NA,571367.1442
4869,50,G1,15084,Eriazo,NA,133154.6444
4857,35,A4,15084,Agrícola,NA,1632101.616
4858,5,H2,15084,Habitacional,NA,177512.5683
4859,46,G1,15084,Eriazo,NA,332454.0009
4860,45,H1,15084,Habitacional,NA,87660.34153
4861,99,G1,15084,Eriazo,NA,541202.2792
4870,14,H2,15084,Habitacional,NA,70676.12844
4871,63,G1,15084,Eriazo,NA,257677.0548
4863,9,H1,15084,Habitacional,NA,1256290.077
4864,6,H1,15084,Habitacional,NA,717223.1473
4865,98,L2,15084,Especial,NA,23993.27763
4866,2,H1,15084,Habitacional,NA,1446764.092
4867,1,H2,15084,Habitacional,NA,269512.5171
4875,133,A4,15084,Agrícola,NA,2010044.277
4876,111,H1,15084,Habitacional,NA,628068.1146
4891,82,G1,15084,Eriazo,NA,2052754.046
4899,95,A4,15084,Agrícola,NA,1673766.646
4900,38,G1,15084,Eriazo,NA,20409.74281
4877,121,A4,15084,Agrícola,NA,1554418.548
4878,102,H2,15084,Habitacional,NA,1105802.896
4879,27,L2,15084,Especial,NA,9594.460052
4880,28,G1,15084,Eriazo,NA,74245.47252
4892,90,A4,15084,Agrícola,NA,154709.4435
4901,62,A4,15084,Agrícola,NA,1321.558934
4902,69,A4,15084,Agrícola,NA,39803.632
5329,70,A4,15092,Agrícola,NA,593563.3748
4893,92,A4,15084,Agrícola,NA,5660014.923
4881,97,A4,15084,Agrícola,NA,9356789.397
4886,22,A4,15084,Agrícola,NA,2406684.572
4882,129,A4,15084,Agrícola,NA,6846329.707
4883,86,A4,15084,Agrícola,NA,150379.6075
4884,91,A4,15084,Agrícola,NA,587699.6675
4885,31,A4,15084,Agrícola,NA,1792220.098
4914,12,H2,15084,Habitacional,NA,891849.8406
4888,75,A4,15084,Agrícola,NA,8078226.184
4889,73,A4,15084,Agrícola,NA,3036914.603
4905,21,A4,15084,Agrícola,NA,5713776.346
4906,15,H2,15084,Habitacional,NA,217763.6099
4911,103,H2,15084,Habitacional,NA,265163.9384
4919,112,H1,15084,Habitacional,NA,914378.5713
4907,51,A4,15084,Agrícola,NA,4217511.535
4908,24,A4,15084,Agrícola,NA,212669.3329
4926,88,A4,15084,Agrícola,NA,13837.47719
4925,132,G1,15084,Eriazo,NA,672243.7239
4912,120,A4,15084,Agrícola,NA,7232805.968
4927,87,L2,15084,Especial,NA,12878.0995
4913,8,H2,15084,Habitacional,NA,468862.1508
4915,76,A4,15084,Agrícola,NA,2839281.255
4936,37,L2,15084,Especial,NA,2874.104196
4916,109,H1,15084,Habitacional,NA,973384.9853
4917,29,A4,15084,Agrícola,NA,1531558.997
4918,7,H2,15084,Habitacional,NA,411506.3058
4920,43,A4,15084,Agrícola,NA,2052817.017
4921,23,A4,15084,Agrícola,NA,1151490.789
4922,127,G1,15084,Eriazo,NA,182040.3402
4923,100,A4,15084,Agrícola,NA,1373874.258
4924,137,H1,15084,Habitacional,NA,397485.7212
4928,85,A4,15084,Agrícola,NA,1514173.444
4929,48,A4,15084,Agrícola,NA,673053.8685
4930,42,G1,15084,Eriazo,NA,178009.2743
4931,47,G1,15084,Eriazo,NA,519049.7986
4937,36,L2,15084,Especial,NA,1413.704683
4932,39,A4,15084,Agrícola,NA,8103338.318
4933,3,H2,15084,Habitacional,NA,223303.1075
4934,4,H1,15084,Habitacional,NA,924973.8351
4935,34,A4,15084,Agrícola,NA,5644.154201
5933,9,H2,15103,Habitacional,NA,419172.9838
4938,32,A4,15084,Agrícola,NA,13716115.19
4939,104,H2,15084,Habitacional,NA,472942.4731
5934,49,A4,15103,Agrícola,NA,930316.0551
4940,25,A4,15084,Agrícola,NA,7734850.935
4941,26,G1,15084,Eriazo,NA,100369.0339
4942,58,A4,15084,Agrícola,NA,332664.9963
4943,53,A4,15084,Agrícola,NA,35287.14466
4944,54,A4,15084,Agrícola,NA,48242.76032
4945,52,A4,15084,Agrícola,NA,9952.060856
4946,49,A4,15084,Agrícola,NA,11535.0489
4947,64,A4,15084,Agrícola,NA,78971.84808
4948,56,A4,15084,Agrícola,NA,13219.34465
4952,60,A4,15084,Agrícola,NA,3172747.49
4953,55,A4,15084,Agrícola,NA,30215.74699
4954,57,A4,15084,Agrícola,NA,38826.44798
4955,70,A4,15084,Agrícola,NA,14622026.21
4956,81,A4,15084,Agrícola,NA,18004808.63
4957,113,H1,15084,Habitacional,NA,1403377.828
4958,135,H1,15084,Habitacional,NA,375894.2026
4959,136,A4,15084,Agrícola,NA,5239403.934
5935,13,E1,15103,Equipamiento,NA,72576.83482
5940,40,A4,15103,Agrícola,NA,353719.7704
5332,18,H2,15092,Habitacional,NA,1849059.952
5342,44,H2,15092,Habitacional,NA,821538.4705
5367,28,H2,15092,Habitacional,NA,1149879.421
5941,5,I2,15103,Industrial,NA,282591.266
5942,6,E1,15103,Equipamiento,NA,60179.24076
5947,218,I2,15104,Industrial,NA,210128.0148
5948,23,E1,15104,Equipamiento,NA,464844.0024
5442,14,H5,15094,Habitacional,207,333963.0852
6030,113,H3,15104,Habitacional,NA,14027.4698
5955,100,H3,15104,Habitacional,NA,62640.38353
5956,221,H2,15104,Habitacional,NA,20727.32008
5957,63,C2,15104,Comercial,NA,148783.6132
5447,20,G1,15094,Eriazo,207,374786.0135
6018,54,C3,15104,Comercial,NA,312256.7111
5180,17,A4,15089,Agrícola,NA,3118222.227
6023,20,E1,15104,Equipamiento,NA,294447.7756
5181,7,H1,15089,Habitacional,NA,377045.7449
5182,3,H2,15089,Habitacional,NA,907210.4707
5636,141,A2,15099,Agrícola,NA,10611604.37
5637,64,H1,15099,Habitacional,NA,87626.07651
5638,15,H2,15099,Habitacional,NA,261503.9875
5177,15,G1,15089,Eriazo,NA,5806893.559
5309,76,L3,15092,Especial,NA,1577704.461
5639,12,H4,15099,Habitacional,NA,37320.70114
5178,2,H1,15089,Habitacional,NA,1894947.23
5179,1,H2,15089,Habitacional,NA,841864.476
5640,123,H3,15099,Habitacional,NA,86860.20238
5641,139,H1,15099,Habitacional,NA,253697.17
5642,70,H3,15099,Habitacional,NA,40985.9035
5183,13,F1,15089,Forestal,NA,5688210.015
5643,125,I1,15099,Industrial,NA,619024.3399
5184,11,A4,15089,Agrícola,NA,4079306.612
5728,122,H2,15099,Habitacional,NA,362716.7133
5185,16,A4,15089,Agrícola,NA,3814249.502
6024,125,H2,15104,Habitacional,NA,57874.77263
5186,18,I1,15089,Industrial,NA,3227258.344
5187,5,H2,15089,Habitacional,NA,565352.8667
5188,19,G1,15089,Eriazo,NA,21678.32494
5189,4,H1,15089,Habitacional,NA,324830.4348
5190,9,A4,15089,Agrícola,NA,4624456.135
5191,12,F1,15089,Forestal,NA,279494.8653
5192,14,A4,15089,Agrícola,NA,396203.0363
5193,10,A3,15089,Agrícola,NA,634927.5698
5194,8,G1,15089,Eriazo,NA,921092.0285
5316,33,H1,15092,Habitacional,NA,123502.7518
5308,64,H1,15092,Habitacional,NA,230873.335
5296,6,H2,15091,Habitacional,NA,1867381.452
5297,2,H3,15091,Habitacional,NA,54712.87804
5298,8,H1,15091,Habitacional,NA,3017745.123
5299,1,H2,15091,Habitacional,NA,638207.3829
5300,107,H2,15091,Habitacional,NA,413245.1779
5303,10,H1,15091,Habitacional,NA,2023511.107
5304,13,H1,15091,Habitacional,NA,2145431.499
5305,15,A1,15091,Agrícola,NA,7535905.214
5306,12,A1,15091,Agrícola,NA,777389.3727
5307,100,E1,15091,Equipamiento,NA,5952163.757
5310,77,L3,15092,Especial,NA,1326104.093
5311,75,A2,15092,Agrícola,NA,4739566.159
5323,65,I1,15092,Industrial,NA,378200.8571
5312,60,H1,15092,Habitacional,NA,1554669.97
5313,61,I3,15092,Industrial,NA,665107.9502
5314,30,H1,15092,Habitacional,NA,353732.3216
5315,67,A4,15092,Agrícola,NA,984639.6825
5330,48,H1,15092,Habitacional,NA,1482192.342
5331,55,C2,15092,Comercial,NA,32678.96028
5317,50,A1,15092,Agrícola,NA,1076624.128
5318,51,H1,15092,Habitacional,NA,243832.4321
5319,72,A4,15092,Agrícola,NA,1758236.576
5320,73,A4,15092,Agrícola,NA,1891509.602
5321,52,A1,15092,Agrícola,NA,2431530
5322,71,A4,15092,Agrícola,NA,1287300.929
5333,8,I1,15092,Industrial,NA,724145.131
5334,32,H2,15092,Habitacional,NA,154907.7382
5335,26,G1,15092,Eriazo,NA,4724169.766
5336,31,H1,15092,Habitacional,NA,542547.7142
5337,27,A4,15092,Agrícola,NA,1382705.793
5338,3,A4,15092,Agrícola,NA,2649461.564
5339,34,E1,15092,Equipamiento,NA,2524435.084
5340,21,H2,15092,Habitacional,NA,490615.4985
5341,46,H1,15092,Habitacional,NA,935239.3227
5343,43,A1,15092,Agrícola,NA,2110580.702
5344,39,I1,15092,Industrial,NA,339637.8055
5345,68,A4,15092,Agrícola,NA,1476767.074
5346,38,H1,15092,Habitacional,NA,1790703.572
5348,1,H2,15092,Habitacional,NA,2627875.965
5349,56,H2,15092,Habitacional,NA,1664809.848
5350,57,H1,15092,Habitacional,NA,130018.7331
5351,53,I1,15092,Industrial,NA,652242.2688
5352,19,G1,15092,Eriazo,NA,1126722.883
5353,17,H2,15092,Habitacional,NA,722533.2115
5358,24,H1,15092,Habitacional,NA,575700.4621
5359,41,H1,15092,Habitacional,NA,1671859.96
5380,29,A4,15093,Agrícola,NA,927552.1094
5354,2,E1,15092,Equipamiento,NA,1800031.991
5355,37,C1,15092,Comercial,NA,4762.081117
5356,69,A4,15092,Agrícola,NA,2220474.251
5357,22,L3,15092,Especial,NA,518569.2431
5503,12,I3,15095,Industrial,NA,1254574.008
5360,74,A4,15092,Agrícola,NA,5679441.776
5361,58,A1,15092,Agrícola,NA,2298935.365
5362,49,A1,15092,Agrícola,NA,1950510.459
5363,66,H1,15092,Habitacional,NA,2003149.282
5364,25,L3,15092,Especial,NA,386950.046
5365,36,I1,15092,Industrial,NA,212356.7319
